NO,이수구분,AISW마이크로디그리,교양영역,학수번호,분반,개설학년,교과목명,학점,교수명,강의시간(강의실),수업구분,수업방법,팀티칭 유형
728,일반교양,,2,0ARG1256,07,6,북한역사의이해,2,이세진,"화3,4(2호관(천안) 205)",주간(천안),대면수업,
729,일반교양,AISW지정교과,3,0ARG1258,02,6,정보기술의역사와트렌드,3,이동욱,"수5,6,7(강석규교육관(아산) 412)",주간,대면수업,
730,일반교양,,3,0ARG1259,07,6,창의적발상과기법,2,황길주,"화1,2(1호관(천안) 211)",주간(천안),대면수업,
731,일반교양,,3,0ARG1259,09,6,창의적발상과기법,2,황길주,"수1,2(제1공학관(아산) 525)",주간,대면수업,
732,일반교양,,2,0ARG1260,02,6,쟁점으로본한국근현대사,2,이세진,"수1,2(제1공학관(아산) 330)",주간,대면수업,
733,일반교양,,1,0ARG1262,02,6,인간과아름다움,2,장동석,"월3,4(강석규교육관(아산) 215)",주간,대면수업,
734,일반교양,,1,0ARG1262,07,6,인간과아름다움,2,장동석,"수2,3(1호관(천안) 312)",주간(천안),대면수업,
735,일반교양,,1,0ARG1263,02,6,티볼이론과실제,2,유상석,"월6,7(체육관(아산) 108)",주간,대면수업,
736,일반교양,,1,0ARG1265,02,6,한국어린이문학의이해,2,김찬곤,"월7,8(자연과학관(아산) 215)",주간,대면수업,
737,일반교양,,1,0ARG1267,07,6,[나눔]진짜영어!영어사서,2,데렉 존 토마스,"목7,8(2호관(천안) 410)",주간(천안),대면수업,
738,일반교양,,4,0ARG1269,02,6,현대사회의사운드아트,2,이은영,"화1,2(제1공학관(아산) 246)",주간,대면수업,
739,일반교양,AISW지정교과,4,0ARG1272,92,6,인공지능과심리학(팀티칭),2,이경희,"금7,8(사이버강의동 1001)",주간,원격(사이버),
740,일반교양,AISW지정교과,4,0ARG1272,97,6,인공지능과심리학(팀티칭),2,이경희,"금5,6(사이버강의동 1001)",주간(천안),원격(사이버),
741,일반교양,,4,0ARG1275,01,6,과학적지식과철학적지혜,2,김완구,"월7,8(강석규교육관(아산) 313)",주간,대면수업,
742,일반교양,,4,0ARG1276,02,6,포스트휴머니즘의이해,2,김완구,"수7,8(강석규교육관(아산) 215)",주간,대면수업,
743,일반교양,,1,0ARG1278,01,6,광고심리학,2,다니엘와이버그,"수3,4(제1공학관(아산) 332)",주간,대면수업,
744,일반교양,AISW지정교과,4,0ARG1279,07,6,과학기술과경제사,2,이세진,"화1,2(1호관(천안) 405)",주간(천안),대면수업,
745,일반교양,,4,0ARG1280,02,6,공간이만드는심리세계,2,정성욱,"월6,7(강석규교육관(아산) 321)",주간,대면수업,
746,일반교양,,4,0ARG1280,09,6,공간이만드는심리세계,2,정성욱,"화2,3(2호관(천안) 507)",주간(천안),대면수업,
747,일반교양,AISW지정교과,4,0ARG1281,02,6,동양철학과AI시대의사회,2,황길주,"수4,5(제2공학관(아산) 317)",주간,대면수업,
748,일반교양,AISW지정교과,4,0ARG1281,07,6,동양철학과AI시대의사회,2,황길주,"화4,5(2호관(천안) 411)",주간(천안),대면수업,
749,일반교양,,4,0ARG1283,92,6,문화로이해하는교양수학,2,이형주,"금3,4(사이버강의동 1003)",주간,원격(사이버),
750,일반교양,,,0ARG1294,01,6,성인학습및상담,3,송선희,"수9,10,11(사이버강의동 1020)",주간(천안),원격(예외),
751,일반교양,AISW지정교과,3,0ARG1295,01,6,엑셀로만나보는빅데이터분석,2,김영태,"월6,7(제1공학관(아산) 522)",주간,대면수업,
752,일반교양,AISW지정교과,3,0ARG1295,09,6,엑셀로만나보는빅데이터분석,2,김영태,"토7,8(강의동(산학융합) 513)",주간(당진),대면수업,
753,일반교양,,1,0ARG1296,92,6,AI시대바울읽기,2,이승현,"금10,11(사이버강의동 1012)",주간,원격(사이버),
754,일반교양,,1,0ARG1296,97,6,AI시대바울읽기,2,이승현,"금12,13(사이버강의동 1012)",주간(천안),원격(사이버),
755,일반교양,AISW지정교과,3,0ARG1297,92,6,홈페이지입문,2,안용학,"금3,4(사이버강의동 1001)",주간,원격(사이버),
756,일반교양,AISW지정교과,3,0ARG1298,01,6,엔트리로배우는인공지능,2,이경희,"목2,3(1호관(천안) 304)",주간(천안),대면수업,
757,일반교양,,3,0ARG1299,07,6,시각적커뮤니케이션,2,허친슨,"수3,4(1호관(천안) 304)",주간(천안),대면수업,
758,일반교양,,2,0ARG1302,02,6,[나눔]나를통한사회변화프로젝트(37.5℃),2,문혜경,"수2,3(제1공학관(아산) 229)",주간,대면수업,
759,일반교양,AISW지정교과,3,0ARG1305,02,6,인공지능융합ESG,2,이경희,"수2,3(제1공학관(아산) 522)",주간,대면수업,
760,일반교양,,2,0ARG1307,07,6,기업가정신과ESG,2,전영미,"월7,8(2호관(천안) 507)",주간(천안),대면수업,
761,일반교양,,,0ARG1310,01,6,성과를높이는팀리더십전략,3,전영미,"목9,10,11(사이버강의동 1020)",주간(천안),원격(예외),
762,일반교양,,,0ARG1312,01,6,조직과리더십,3,김상범,"월9,10,11(사이버강의동 1020)",주간(천안),원격(예외),
763,일반교양,,4,0ARG1315,02,6,ESG스타트업,3,서덕화,"수4,5,6(자연과학관(아산) 513)",주간,대면수업,
764,일반교양,AISW지정교과,3,0ARG1319,09,6,물리학산책,2,양길석,"일9,10(강의동(산학융합) 606)",주간(당진),대면수업,
765,일반교양,,1,0ARG1320,02,6,"포스트모더니즘과성,권력,규율",2,이세진,"수5,6(제1공학관(아산) 504)",주간,대면수업,
766,일반교양,AISW지정교과,3,0ARG1321,02,6,손에잡히는데이터시각화,2,문정경,"화1,2(제1공학관(아산) 401)",주간,대면수업,
767,일반교양,AISW지정교과,3,0ARG1321,09,6,손에잡히는데이터시각화,2,문정경,"토9,10(강의동(산학융합) 601)",주간(당진),대면수업,
768,일반교양,,2,0ARG1323,02,6,역사속의도시이야기,2,브라이언,"수5,6(강석규교육관(아산) 321)",주간,대면수업,
769,일반교양,,1,0ARG1324,09,6,이야기로배우는영어,2,전하영,"토11,12(강의동(산학융합) 511)",주간(당진),대면수업,
770,일반교양,,4,0ARG1327,02,6,디지털전환경영및기술의이해,3,이동욱,"화4,5,6(제1공학관(아산) 518-1)",주간,대면수업,
771,일반교양,,2,0ARG1328,01,6,학습전략코칭,2,전영미,"화3,4(강석규교육관(아산) 412)",주간,대면수업,
772,일반교양,,2,0ARG1329,02,6,ESG기독교성품과사회적기여,2,윤은석,"수2,3(제1공학관(아산) 431)",주간,대면수업,
773,일반교양,,2,0ARG1330,02,6,멘토링과자기계발,2,다니엘베리,"수1,2(강석규교육관(아산) 105)",주간,대면수업,
774,일반교양,,3,0ARG1332,07,6,데이터시각화를활용한창의적보고서작성,2,강소라,"수2,3(1호관(천안) 303)",주간(천안),대면수업,
775,일반교양,,3,0ARG1333,02,6,우리가몰랐던동물행동,2,다니엘와이버그,"수5,6(제1공학관(아산) 525)",주간,대면수업,
776,일반교양,,2,0ARG1335,01,6,세계문화로이해하는교양영어,2,지맥심,"수4,5(조형과학관(아산) 102)",주간,대면수업,
777,일반교양,AISW지정교과,3,0ARG1336,92,6,소프트웨어중심세상,2,문정경,"금11,12(사이버강의동 1001)",주간,원격(사이버),
778,일반교양,AISW지정교과,3,0ARG1336,97,6,소프트웨어중심세상,2,문정경,"금13,14(사이버강의동 1001)",주간(천안),원격(사이버),
779,일반교양,,1,0ARG1337,92,6,수학자로소통하기,2,이형주,"금5,6(사이버강의동 1003)",주간,원격(사이버),
780,일반교양,,2,0ARG1340,02,6,나만의커리어를위한전문영어,2,유진박,"수3,4(제1공학관(아산) 426)",주간,대면수업,
781,일반교양,,2,0ARG1343,02,6,교육정책의실제,2,신익현,"수7,8(강석규교육관(아산) 319)",주간,대면수업,
782,일반교양,,1,0ARG1344,02,6,서양영화를통한21세기사회의이해,2,조나단 레이커,"목3,4(제1공학관(아산) 501)",주간,대면수업,
783,일반교양,,1,0ARG1346,01,6,대학생활의이해,2,김지나,"목5,6(강석규교육관(아산) 107)",주간,대면수업,
784,일반교양,,1,0ARG1346,02,6,대학생활의이해,2,이혜빈,"목3,4(강석규교육관(아산) 213)",주간,대면수업,
785,일반교양,,4,0ARG1349,02,6,기후환경및미세먼지,3,김혁중,"월5,6,7(강석규교육관(아산) 412)",주간,대면수업,
786,일반교양,,2,0ARG1351,01,6,중급한국어듣기,2,박희선,"화1,2(강석규교육관(아산) 107)",주간,대면수업,
787,일반교양,,2,0ARG1352,02,6,중급한국어쓰기,2,윤은영,"목3,4(제1공학관(아산) 333)",주간,대면수업,
788,일반교양,,2,0ARG1353,01,6,실무한국어,2,이혜빈,"화5,6(강석규교육관(아산) 107)",주간,대면수업,
789,일반교양,,1,0ARG1356,02,6,미래를위해돌아보는동아시아근현대사,2,이세진,"월7,8(강석규교육관(아산) 214)",주간,대면수업,
790,일반교양,,1,0ARG1357,02,6,성경과창의적사고,2,이정학,"화5,6(자연과학관(아산) B103)",주간,대면수업,
791,일반교양,,1,0ARG1357,07,6,성경과창의적사고,2,이정학,"화1,2(1호관(천안) 102)",주간(천안),대면수업,
792,일반교양,,4,0ARG1358,02,6,기후변화윤리와기후행동,2,김완구,"수5,6(강석규교육관(아산) 214)",주간,대면수업,
793,일반교양,,1,0ARG1363,02,6,클래식과기독교음악,2,이승은,"월1,2(조형과학관(아산) 103)",주간,대면수업,
794,일반교양,,1,0ARG1363,07,6,클래식과기독교음악,2,이승은,"월5,6(3호관(천안) 102)",주간(천안),대면수업,
795,일반교양,,4,0ARG1364,02,6,미래산업과인간의미래,3,맹창호,"월5,6,7(제1공학관(아산) 518-1)",주간,대면수업,
796,일반교양,,2,0ARG1365,02,6,글로벌공동체와개발협력(ODA)의이해,3,맹창호,"화5,6,7(예술관(아산) 211)",주간,대면수업,
797,일반교양,,1,0ARG1366,02,6,G2중국의도전과과제,2,이춘우,"화1,2(제1공학관(아산) 530)",주간,대면수업,
798,일반교양,,1,0ARG1366,07,6,G2중국의도전과과제,2,이춘우,"월1,2(2호관(천안) 205)",주간(천안),대면수업,
799,일반교양,AISW지정교과,3,0ARG1371,01,6,피지컬컴퓨팅프로젝트,2,주진현,"화1,2(KTX캠퍼스 203)",주간,대면수업,
800,일반교양,AISW지정교과,3,0ARG1371,09,6,피지컬컴퓨팅프로젝트,2,주진현,"일7,8(강의동(산학융합) 519)",주간(당진),대면수업,
801,일반교양,AISW지정교과,3,0ARG1371,10,6,피지컬컴퓨팅프로젝트,2,방진숙,"일11,12(강의동(산학융합) 519)",주간(당진),대면수업,
802,일반교양,,4,0ARG1373,02,6,[나눔]생태동화읽기와체험,2,박미경,"화5,6(제1공학관(아산) 331)",주간,대면수업,
803,일반교양,,4,0ARG1374,02,6,명저를통해본과학과인문학사이,2,이세진,"월5,6(제1공학관(아산) 228)",주간,대면수업,
804,일반교양,,2,0ARG1375,02,6,영화속미국문화와역사,2,벤자민 스웬슨,"목1,2(제1공학관(아산) 246)",주간,대면수업,
805,일반교양,,2,0ARG1377,02,6,글로벌물류와자원(SCM),2,벤자민 스웬슨,"화1,2(제1공학관(아산) 518-1)",주간,대면수업,
806,일반교양,,2,0ARG1378,02,6,서구와동아시아경제,2,벤자민 스웬슨,"수5,6(제1공학관(아산) 518-1)",주간,대면수업,
807,일반교양,,2,0ARG1379,02,6,문화심리학커뮤니케이션,3,이혜빈,"수4,5(제1공학관(아산) 603-1)/수9(제1공학관(아산) 501)",주간,대면수업,
808,일반교양,,2,0ARG1381,01,6,영어의이해,2,민주영,"수3,4(제1공학관(아산) 246)",주간,대면수업,
809,일반교양,,3,0ARG1382,01,6,디스플레이UI/UX개론,3,김현성,"토0,1,2(사이버강의동 1001)",주간,원격(사이버),
810,일반교양,,4,0ARG1384,09,6,댄스를통한내몸이해,2,이경주,"목5,6,7,8(체육관(산학융합) 103)",주간,대면수업,
811,일반교양,,1,0ARG1386,02,6,논리와비판적사고,2,김완구,"수3,4(강석규교육관(아산) 412)",주간,대면수업,
812,일반교양,,1,0ARG1387,07,6,한국고전산문의멋과향기,2,이정선,"수1,2(2호관(천안) 205)",주간(천안),대면수업,
813,일반교양,,2,0ARG1388,09,6,응급상황대처방법의이론과실제,2,김지선,"목1,2,3,4(강의동(산학융합) 511)",주간(당진),대면수업,
814,일반교양,,4,0ARG1389,02,6,탄소중립과ESG환경경영,3,김영희,"수5,6,7(제1공학관(아산) 330)",주간,대면수업,
815,일반교양,,3,0ARG1390,07,6,AI시대프라이버시,2,장규현,"목5,6(2호관(천안) 205)",주간(천안),대면수업,
816,일반교양,,1,0ARG1391,07,6,현대사회와철학의대화,2,오희천,"월5,6(3호관(천안) 104)",주간(천안),대면수업,
817,일반교양,,1,0ARG1392,02,6,독서와지혜로운사고,2,김완구,"화2,3(강석규교육관(아산) 215)",주간,대면수업,
818,일반교양,,1,0ARG1392,07,6,독서와지혜로운사고,2,이세진,"목3,4(2호관(천안) 507)",주간(천안),대면수업,
819,일반교양,,3,0ARG1393,02,6,딥러닝소개,3,이호석,"목4,5,6(제1공학관(아산) 431)",주간,대면수업,
820,일반교양,,,0ARG1396,01,6,생성형AI를활용한여행영어커뮤니케이션 ,3,한상수,"금12,13,14(사이버강의동 1020)",주간(천안),원격(예외),공통수업
821,일반교양,,,0ARG1397,01,6,생성형AI활용콘텐츠제작,3,배지은,"화9,10,11(사이버강의동 1017)",주간(천안),원격(예외),
822,일반교양,,,0ARG1398,01,6,인간행동과심리,3,이만수,"금12,13,14(사이버강의동 1017)",주간(천안),원격(예외),
823,일반교양,,,0ARG1399,01,6,평생교육경영론,3,주민경,"월12,13,14(사이버강의동 1017)",주간(천안),원격(예외),
824,대학기초,,,0ARC9112,01,1,화학의이해,2,정현자,"월1,2(자연과학관(아산) 407)",주간,대면수업,
825,대학기초,,,0ARC9112,02,1,화학의이해,2,김현구,"월3,4(자연과학관(아산) 305)",주간,대면수업,
826,대학기초,,,0ARC9112,03,1,화학의이해,2,김도윤,"월3,4(자연과학관(아산) 515)",주간,대면수업,
827,대학기초,,,0ARC9112,04,1,화학의이해,2,박선민,"월1,2(자연과학관(아산) 507)",주간,대면수업,
828,대학기초,,,0ARC9112,05,1,화학의이해,2,함희진,"수1,2(제2공학관(아산) B103)",주간,대면수업,
829,대학기초,,,0ARC9113,01,1,화학의이해실험,1,정현자,"월3,4(자연과학관(아산) B105)",주간,대면수업,
830,대학기초,,,0ARC9113,02,1,화학의이해실험,1,김도윤,"화3,4(자연과학관(아산) B104)",주간,대면수업,
831,대학기초,,,0ARC9113,03,1,화학의이해실험,1,김현구,"월1,2(자연과학관(아산) B104)",주간,대면수업,
832,대학기초,,,0ARC9113,04,1,화학의이해실험,1,강인철,"월1,2(자연과학관(아산) B105)",주간,대면수업,
833,대학기초,,,0ARC9113,05,1,화학의이해실험,1,김도윤,"월5,6(자연과학관(아산) B104)",주간,대면수업,
834,대학기초,,,0ARC9113,06,1,화학의이해실험,1,김현구,"월5,6(자연과학관(아산) B105)",주간,대면수업,
835,대학기초,,,0ARC9113,07,1,화학의이해실험,1,박선민,"목6,7(자연과학관(아산) B104)",주간,대면수업,
836,대학기초,,,0ARC9113,08,1,화학의이해실험,1,김주혜,"목6,7(자연과학관(아산) B105)",주간,대면수업,
837,대학기초,,,0ARC9113,09,1,화학의이해실험,1,오승민,"금1,2(산학협동1호관(아산) 113)",주간,대면수업,
838,대학기초,,,0ARC9113,10,1,화학의이해실험,1,오승민,"금3,4(산학협동1호관(아산) 113)",주간,대면수업,
839,대학기초,,,0ARC9119,01,1,수학의이해2,3,이근창,"수1,2(자연과학관(아산) 510)/화5,6(자연과학관(아산) 510)",주간,대면수업,
840,대학기초,,,0ARC9119,02,1,수학의이해2,3,박영자,"수1,2(자연과학관(아산) 514)/화5,6(자연과학관(아산) 514)",주간,대면수업,
841,대학기초,,,0ARC9119,03,1,수학의이해2,3,장상훈,"수7,8(제1공학관(아산) 430)/월7,8(제1공학관(아산) 430)",주간,대면수업,
842,대학기초,,,0ARC9119,04,1,수학의이해2,3,이근창,"수3,4(제1공학관(아산) 524)/화1,2(제1공학관(아산) 524)",주간,대면수업,
843,대학기초,,,0ARC9119,05,1,수학의이해2,3,배수기,"수3,4(자연과학관(아산) 507)/화1,2(제1공학관(아산) 523)",주간,대면수업,
844,대학기초,,,0ARC9119,06,1,수학의이해2,3,박차식,"목6,7(제1공학관(아산) 228)/수7,8(제1공학관(아산) 228)",주간,대면수업,
845,대학기초,,,0ARC9119,07,1,수학의이해2,3,하용선,"목1,2(제1공학관(아산) 523)/수7,8(제1공학관(아산) 525)",주간,대면수업,
846,대학기초,,,0ARC9119,08,1,수학의이해2,3,배수기,"목1,2(자연과학관(아산) 510)/화7,8(자연과학관(아산) 510)",주간,대면수업,
